NIC statistics:
     tx12_tls_skip_no_sync_data: 0
     tx12_tls_drop_no_sync_data: 0
     tx12_tls_drop_bypass_req: 0
     tx12_csum_none: 10913974
     tx12_stopped: 0
     tx12_dropped: 0
     tx12_xmit_more: 602
     tx12_recover: 0
     tx12_cqes: 32993805
     tx12_cqe_compress_blks: 0
     tx12_cqe_compress_pkts: 0
     tx12_wake: 0
     tx12_cqe_err: 0
     tx13_packets: 34401175
     tx13_bytes: 2964536477
     tx13_tso_packets: 18
     tx13_tso_bytes: 42766
     tx13_tso_inner_packets: 0
     tx13_tso_inner_bytes: 0
     tx13_csum_partial: 23148849
     tx13_csum_partial_inner: 0
     tx13_added_vlan_packets: 0
     tx13_nop: 3194326
     tx13_mpwqe_blks: 11382898
     tx13_mpwqe_pkts: 11383473
     tx13_tls_encrypted_packets: 0
     tx13_tls_encrypted_bytes: 0
     tx13_tls_ooo: 0
     tx13_tls_dump_packets: 0
     tx13_tls_dump_bytes: 0
     tx13_tls_resync_bytes: 0
     tx13_tls_skip_no_sync_data: 0
     tx13_tls_drop_no_sync_data: 0
     tx13_tls_drop_bypass_req: 0
     tx13_csum_none: 11252308
     tx13_stopped: 0
     tx13_dropped: 0
     tx13_xmit_more: 588
     tx13_recover: 0
     tx13_cqes: 34400569
     tx13_cqe_compress_blks: 0
     tx13_cqe_compress_pkts: 0
     tx13_wake: 0
     tx13_cqe_err: 0
     tx14_packets: 39943344
     tx14_bytes: 3562002711
     tx14_tso_packets: 10
     tx14_tso_bytes: 23637
     tx14_tso_inner_packets: 0
     tx14_tso_inner_bytes: 0
     tx14_csum_partial: 28863520
     tx14_csum_partial_inner: 0
     tx14_added_vlan_packets: 0
     tx14_nop: 3136207
     tx14_mpwqe_blks: 11170353
     tx14_mpwqe_pkts: 11171274
     tx14_tls_encrypted_packets: 0
     tx14_tls_encrypted_bytes: 0
     tx14_tls_ooo: 0
     tx14_tls_dump_packets: 0
     tx14_tls_dump_bytes: 0
     tx14_tls_resync_bytes: 0
     tx14_tls_skip_no_sync_data: 0
     tx14_tls_drop_no_sync_data: 0
     tx14_tls_drop_bypass_req: 0
     tx14_csum_none: 11079814
     tx14_stopped: 0
     tx14_dropped: 0
     tx14_xmit_more: 928
     tx14_recover: 0
     tx14_cqes: 39942406
     tx14_cqe_compress_blks: 0
     tx14_cqe_compress_pkts: 0
     tx14_wake: 0
     tx14_cqe_err: 0
     tx15_packets: 38283827
     tx15_bytes: 3340348899
     tx15_tso_packets: 21
     tx15_tso_bytes: 69836
     tx15_tso_inner_packets: 0
     tx15_tso_inner_bytes: 0
     tx15_csum_partial: 26772435
     tx15_csum_partial_inner: 0
     tx15_added_vlan_packets: 0
     tx15_nop: 3258778
     tx15_mpwqe_blks: 11610713
     tx15_mpwqe_pkts: 11611536
     tx15_tls_encrypted_packets: 0
     tx15_tls_encrypted_bytes: 0
     tx15_tls_ooo: 0
     tx15_tls_dump_packets: 0
     tx15_tls_dump_bytes: 0
     tx15_tls_resync_bytes: 0
     tx15_tls_skip_no_sync_data: 0
     tx15_tls_drop_no_sync_data: 0
     tx15_tls_drop_bypass_req: 0
     tx15_csum_none: 11511357
     tx15_stopped: 0
     tx15_dropped: 0
     tx15_xmit_more: 831
     tx15_recover: 0
     tx15_cqes: 38282961
     tx15_cqe_compress_blks: 0
     tx15_cqe_compress_pkts: 0
     tx15_wake: 0
     tx15_cqe_err: 0
     tx16_packets: 11902718
     tx16_bytes: 1073836523
     tx16_tso_packets: 5
     tx16_tso_bytes: 10678
     tx16_tso_inner_packets: 0
     tx16_tso_inner_bytes: 0
     tx16_csum_partial: 8177745
     tx16_csum_partial_inner: 0
     tx16_added_vlan_packets: 0
     tx16_nop: 1284352
     tx16_mpwqe_blks: 4410603
     tx16_mpwqe_pkts: 4410763
     tx16_tls_encrypted_packets: 0
     tx16_tls_encrypted_bytes: 0
     tx16_tls_ooo: 0
     tx16_tls_dump_packets: 0
     tx16_tls_dump_bytes: 0
     tx16_tls_resync_bytes: 0
     tx16_tls_skip_no_sync_data: 0
     tx16_tls_drop_no_sync_data: 0
     tx16_tls_drop_bypass_req: 0
     tx16_csum_none: 3724968
     tx16_stopped: 0
     tx16_dropped: 0
     tx16_xmit_more: 160
     tx16_recover: 0
     tx16_cqes: 11902553
     tx16_cqe_compress_blks: 0
     tx16_cqe_compress_pkts: 0
     tx16_wake: 0
     tx16_cqe_err: 0
     tx17_packets: 4109775
     tx17_bytes: 248928051
     tx17_tso_packets: 1
     tx17_tso_bytes: 1536
     tx17_tso_inner_packets: 0
     tx17_tso_inner_bytes: 0
     tx17_csum_partial: 123101
     tx17_csum_partial_inner: 0
     tx17_added_vlan_packets: 0
     tx17_nop: 1144084
     tx17_mpwqe_blks: 4079518
     tx17_mpwqe_pkts: 4079695
     tx17_tls_encrypted_packets: 0
     tx17_tls_encrypted_bytes: 0
     tx17_tls_ooo: 0
     tx17_tls_dump_packets: 0
     tx17_tls_dump_bytes: 0
     tx17_tls_resync_bytes: 0
     tx17_tls_skip_no_sync_data: 0
     tx17_tls_drop_no_sync_data: 0
     tx17_tls_drop_bypass_req: 0
     tx17_csum_none: 3986673
     tx17_stopped: 0
     tx17_dropped: 0
     tx17_xmit_more: 177
     tx17_recover: 0
     tx17_cqes: 4109597
     tx17_cqe_compress_blks: 0
     tx17_cqe_compress_pkts: 0
     tx17_wake: 0
     tx17_cqe_err: 0
     tx18_packets: 4638368
     tx18_bytes: 311824524
     tx18_tso_packets: 65
     tx18_tso_bytes: 965170
     tx18_tso_inner_packets: 0
     tx18_tso_inner_bytes: 0
     tx18_csum_partial: 852045
     tx18_csum_partial_inner: 0
     tx18_added_vlan_packets: 0
     tx18_nop: 1068699
     tx18_mpwqe_blks: 3812999
     tx18_mpwqe_pkts: 3813150
     tx18_tls_encrypted_packets: 0
     tx18_tls_encrypted_bytes: 0
     tx18_tls_ooo: 0
     tx18_tls_dump_packets: 0
     tx18_tls_dump_bytes: 0
     tx18_tls_resync_bytes: 0
     tx18_tls_skip_no_sync_data: 0
     tx18_tls_drop_no_sync_data: 0
     tx18_tls_drop_bypass_req: 0
     tx18_csum_none: 3785682
     tx18_stopped: 0
     tx18_dropped: 0
     tx18_xmit_more: 151
     tx18_recover: 0
     tx18_cqes: 4637576
     tx18_cqe_compress_blks: 0
     tx18_cqe_compress_pkts: 0
     tx18_wake: 0
     tx18_cqe_err: 0
     tx19_packets: 3941956
     tx19_bytes: 239809071
     tx19_tso_packets: 0
     tx19_tso_bytes: 0
     tx19_tso_inner_packets: 0
     tx19_tso_inner_bytes: 0
     tx19_csum_partial: 104264
     tx19_csum_partial_inner: 0
     tx19_added_vlan_packets: 0
     tx19_nop: 1083449
     tx19_mpwqe_blks: 3865678
     tx19_mpwqe_pkts: 3865856
     tx19_tls_encrypted_packets: 0
     tx19_tls_encrypted_bytes: 0
     tx19_tls_ooo: 0
     tx19_tls_dump_packets: 0
     tx19_tls_dump_bytes: 0
     tx19_tls_resync_bytes: 0
     tx19_tls_skip_no_sync_data: 0
     tx19_tls_drop_no_sync_data: 0
     tx19_tls_drop_bypass_req: 0
     tx19_csum_none: 3837692
     tx19_stopped: 0
     tx19_dropped: 0
     tx19_xmit_more: 178
     tx19_recover: 0
     tx19_cqes: 3941778
     tx19_cqe_compress_blks: 0
     tx19_cqe_compress_pkts: 0
     tx19_wake: 0
     tx19_cqe_err: 0
     tx20_packets: 10258629
     tx20_bytes: 921972050
     tx20_tso_packets: 89
     tx20_tso_bytes: 975236
     tx20_tso_inner_packets: 0
     tx20_tso_inner_bytes: 0
     tx20_csum_partial: 6531885
     tx20_csum_partial_inner: 0
     tx20_added_vlan_packets: 0
     tx20_nop: 1053865
     tx20_mpwqe_blks: 3756633
     tx20_mpwqe_pkts: 3756820
     tx20_tls_encrypted_packets: 0
     tx20_tls_encrypted_bytes: 0
     tx20_tls_ooo: 0
     tx20_tls_dump_packets: 0
     tx20_tls_dump_bytes: 0
     tx20_tls_resync_bytes: 0
     tx20_tls_skip_no_sync_data: 0
     tx20_tls_drop_no_sync_data: 0
     tx20_tls_drop_bypass_req: 0
     tx20_csum_none: 3726119
     tx20_stopped: 0
     tx20_dropped: 0
     tx20_xmit_more: 187
     tx20_recover: 0
     tx20_cqes: 10257817
     tx20_cqe_compress_blks: 0
     tx20_cqe_compress_pkts: 0
     tx20_wake: 0
     tx20_cqe_err: 0
     tx21_packets: 4552137
     tx21_bytes: 305724189
     tx21_tso_packets: 3
     tx21_tso_bytes: 5809
     tx21_tso_inner_packets: 0
     tx21_tso_inner_bytes: 0
     tx21_csum_partial: 856421
     tx21_csum_partial_inner: 0
     tx21_added_vlan_packets: 0
     tx21_nop: 1043446
     tx21_mpwqe_blks: 3723099
     tx21_mpwqe_pkts: 3723256
     tx21_tls_encrypted_packets: 0
     tx21_tls_encrypted_bytes: 0
     tx21_tls_ooo: 0
     tx21_tls_dump_packets: 0
     tx21_tls_dump_bytes: 0
     tx21_tls_resync_bytes: 0
     tx21_tls_skip_no_sync_data: 0
     tx21_tls_drop_no_sync_data: 0
     tx21_tls_drop_bypass_req: 0
     tx21_csum_none: 3695713
     tx21_stopped: 0
     tx21_dropped: 0
     tx21_xmit_more: 157
     tx21_recover: 0
     tx21_cqes: 4551977
     tx21_cqe_compress_blks: 0
     tx21_cqe_compress_pkts: 0
     tx21_wake: 0
     tx21_cqe_err: 0
     tx22_packets: 14724808
     tx22_bytes: 1398666659
     tx22_tso_packets: 7
     tx22_tso_bytes: 16299
     tx22_tso_inner_packets: 0
     tx22_tso_inner_bytes: 0
     tx22_csum_partial: 10981232
     tx22_csum_partial_inner: 0
     tx22_added_vlan_packets: 0
     tx22_nop: 1059080
     tx22_mpwqe_blks: 3776908
     tx22_mpwqe_pkts: 3777093
     tx22_tls_encrypted_packets: 0
     tx22_tls_encrypted_bytes: 0
     tx22_tls_ooo: 0
     tx22_tls_dump_packets: 0
     tx22_tls_dump_bytes: 0
     tx22_tls_resync_bytes: 0
     tx22_tls_skip_no_sync_data: 0
     tx22_tls_drop_no_sync_data: 0
     tx22_tls_drop_bypass_req: 0
     tx22_csum_none: 3743569
     tx22_stopped: 0
     tx22_dropped: 0
     tx22_xmit_more: 185
     tx22_recover: 0
     tx22_cqes: 14724616
     tx22_cqe_compress_blks: 0
     tx22_cqe_compress_pkts: 0
     tx22_wake: 0
     tx22_cqe_err: 0
     tx23_packets: 5079846
     tx23_bytes: 356231474
     tx23_tso_packets: 5
     tx23_tso_bytes: 12449
     tx23_tso_inner_packets: 0
     tx23_tso_inner_bytes: 0
     tx23_csum_partial: 1338605
     tx23_csum_partial_inner: 0
     tx23_added_vlan_packets: 0
     tx23_nop: 1056302
     tx23_mpwqe_blks: 3768675
     tx23_mpwqe_pkts: 3768846
     tx23_tls_encrypted_packets: 0
     tx23_tls_encrypted_bytes: 0
     tx23_tls_ooo: 0
     tx23_tls_dump_packets: 0
     tx23_tls_dump_bytes: 0
     tx23_tls_resync_bytes: 0
     tx23_tls_skip_no_sync_data: 0
     tx23_tls_drop_no_sync_data: 0
     tx23_tls_drop_bypass_req: 0
     tx23_csum_none: 3741236
     tx23_stopped: 0
     tx23_dropped: 0
     tx23_xmit_more: 171
     tx23_recover: 0
     tx23_cqes: 5079670
     tx23_cqe_compress_blks: 0
     tx23_cqe_compress_pkts: 0
     tx23_wake: 0
     tx23_cqe_err: 0
     tx24_packets: 8811989
     tx24_bytes: 775224991
     tx24_tso_packets: 9
     tx24_tso_bytes: 19614
     tx24_tso_inner_packets: 0
     tx24_tso_inner_bytes: 0
     tx24_csum_partial: 5085268
     tx24_csum_partial_inner: 0
     tx24_added_vlan_packets: 0
     tx24_nop: 1054575
     tx24_mpwqe_blks: 3759854
     tx24_mpwqe_pkts: 3760022
     tx24_tls_encrypted_packets: 0
     tx24_tls_encrypted_bytes: 0
     tx24_tls_ooo: 0
     tx24_tls_dump_packets: 0
     tx24_tls_dump_bytes: 0
     tx24_tls_resync_bytes: 0
     tx24_tls_skip_no_sync_data: 0
     tx24_tls_drop_no_sync_data: 0
     tx24_tls_drop_bypass_req: 0
     tx24_csum_none: 3726712
     tx24_stopped: 0
     tx24_dropped: 0
     tx24_xmit_more: 168
     tx24_recover: 0
     tx24_cqes: 8811812
     tx24_cqe_compress_blks: 0
     tx24_cqe_compress_pkts: 0
     tx24_wake: 0
     tx24_cqe_err: 0
     tx25_packets: 4112941
     tx25_bytes: 264210082
     tx25_tso_packets: 9
     tx25_tso_bytes: 22295
     tx25_tso_inner_packets: 0
     tx25_tso_inner_bytes: 0
     tx25_csum_partial: 465205
     tx25_csum_partial_inner: 0
     tx25_added_vlan_packets: 0
     tx25_nop: 1030192
     tx25_mpwqe_blks: 3675289
     tx25_mpwqe_pkts: 3675464
     tx25_tls_encrypted_packets: 0
     tx25_tls_encrypted_bytes: 0
     tx25_tls_ooo: 0
     tx25_tls_dump_packets: 0
     tx25_tls_dump_bytes: 0
     tx25_tls_resync_bytes: 0
     tx25_tls_skip_no_sync_data: 0
     tx25_tls_drop_no_sync_data: 0
     tx25_tls_drop_bypass_req: 0
     tx25_csum_none: 3647727
     tx25_stopped: 0
     tx25_dropped: 0
     tx25_xmit_more: 175
     tx25_recover: 0
     tx25_cqes: 4112757
     tx25_cqe_compress_blks: 0
     tx25_cqe_compress_pkts: 0
     tx25_wake: 0
     tx25_cqe_err: 0
     tx26_packets: 5914998
     tx26_bytes: 432359672
     tx26_tso_packets: 13
     tx26_tso_bytes: 31055
     tx26_tso_inner_packets: 0
     tx26_tso_inner_bytes: 0
     tx26_csum_partial: 1996118
     tx26_csum_partial_inner: 0
     tx26_added_vlan_packets: 0
     tx26_nop: 1106387
     tx26_mpwqe_blks: 3946917
     tx26_mpwqe_pkts: 3947111
     tx26_tls_encrypted_packets: 0
     tx26_tls_encrypted_bytes: 0
     tx26_tls_ooo: 0
     tx26_tls_dump_packets: 0
     tx26_tls_dump_bytes: 0
     tx26_tls_resync_bytes: 0
     tx26_tls_skip_no_sync_data: 0
     tx26_tls_drop_no_sync_data: 0
     tx26_tls_drop_bypass_req: 0
     tx26_csum_none: 3918867
     tx26_stopped: 0
     tx26_dropped: 0
     tx26_xmit_more: 194
     tx26_recover: 0
     tx26_cqes: 5914791
     tx26_cqe_compress_blks: 0
     tx26_cqe_compress_pkts: 0
     tx26_wake: 0
     tx26_cqe_err: 0
     tx27_packets: 5067971
     tx27_bytes: 350835096
     tx27_tso_packets: 18
     tx27_tso_bytes: 41896
     tx27_tso_inner_packets: 0
     tx27_tso_inner_bytes: 0
     tx27_csum_partial: 1216284
     tx27_csum_partial_inner: 0
     tx27_added_vlan_packets: 0
     tx27_nop: 1086999
     tx27_mpwqe_blks: 3878753
     tx27_mpwqe_pkts: 3878930
     tx27_tls_encrypted_packets: 0
     tx27_tls_encrypted_bytes: 0
     tx27_tls_ooo: 0
     tx27_tls_dump_packets: 0
     tx27_tls_dump_bytes: 0
     tx27_tls_resync_bytes: 0
     tx27_tls_skip_no_sync_data: 0
     tx27_tls_drop_no_sync_data: 0
     tx27_tls_drop_bypass_req: 0
     tx27_csum_none: 3851669
     tx27_stopped: 0
     tx27_dropped: 0
     tx27_xmit_more: 177
     tx27_recover: 0
     tx27_cqes: 5067776
     tx27_cqe_compress_blks: 0
     tx27_cqe_compress_pkts: 0
     tx27_wake: 0
     tx27_cqe_err: 0
     tx28_packets: 10498266
     tx28_bytes: 936572816
     tx28_tso_packets: 21
     tx28_tso_bytes: 49156
     tx28_tso_inner_packets: 0
     tx28_tso_inner_bytes: 0
     tx28_csum_partial: 6492227
     tx28_csum_partial_inner: 0
     tx28_added_vlan_packets: 0
     tx28_nop: 1131701
     tx28_mpwqe_blks: 4035602
     tx28_mpwqe_pkts: 4035828
     tx28_tls_encrypted_packets: 0
     tx28_tls_encrypted_bytes: 0
     tx28_tls_ooo: 0
     tx28_tls_dump_packets: 0
     tx28_tls_dump_bytes: 0
     tx28_tls_resync_bytes: 0
     tx28_tls_skip_no_sync_data: 0
     tx28_tls_drop_no_sync_data: 0
     tx28_tls_drop_bypass_req: 0
     tx28_csum_none: 4006018
     tx28_stopped: 0
     tx28_dropped: 0
     tx28_xmit_more: 226
     tx28_recover: 0
     tx28_cqes: 10498019
     tx28_cqe_compress_blks: 0
     tx28_cqe_compress_pkts: 0
     tx28_wake: 0
     tx28_cqe_err: 0
     tx29_packets: 3889868
     tx29_bytes: 240948627
     tx29_tso_packets: 20
     tx29_tso_bytes: 47022
     tx29_tso_inner_packets: 0
     tx29_tso_inner_bytes: 0
     tx29_csum_partial: 212710
     tx29_csum_partial_inner: 0
     tx29_added_vlan_packets: 0
     tx29_nop: 1038378
     tx29_mpwqe_blks: 3704689
     tx29_mpwqe_pkts: 3704853
     tx29_tls_encrypted_packets: 0
     tx29_tls_encrypted_bytes: 0
     tx29_tls_ooo: 0
     tx29_tls_dump_packets: 0
     tx29_tls_dump_bytes: 0
     tx29_tls_resync_bytes: 0
     tx29_tls_skip_no_sync_data: 0
     tx29_tls_drop_no_sync_data: 0
     tx29_tls_drop_bypass_req: 0
     tx29_csum_none: 3677138
     tx29_stopped: 0
     tx29_dropped: 0
     tx29_xmit_more: 164
     tx29_recover: 0
     tx29_cqes: 3889684
     tx29_cqe_compress_blks: 0
     tx29_cqe_compress_pkts: 0
     tx29_wake: 0
     tx29_cqe_err: 0
     tx30_packets: 6904084
     tx30_bytes: 543786720
     tx30_tso_packets: 25
     tx30_tso_bytes: 58457
     tx30_tso_inner_packets: 0
     tx30_tso_inner_bytes: 0
     tx30_csum_partial: 3333566
     tx30_csum_partial_inner: 0
     tx30_added_vlan_packets: 0
     tx30_nop: 1010090
     tx30_mpwqe_blks: 3603602
     tx30_mpwqe_pkts: 3603759
     tx30_tls_encrypted_packets: 0
     tx30_tls_encrypted_bytes: 0
     tx30_tls_ooo: 0
     tx30_tls_dump_packets: 0
     tx30_tls_dump_bytes: 0
     tx30_tls_resync_bytes: 0
     tx30_tls_skip_no_sync_data: 0
     tx30_tls_drop_no_sync_data: 0
     tx30_tls_drop_bypass_req: 0
     tx30_csum_none: 3570493
     tx30_stopped: 0
     tx30_dropped: 0
     tx30_xmit_more: 157
     tx30_recover: 0
     tx30_cqes: 6903902
     tx30_cqe_compress_blks: 0
     tx30_cqe_compress_pkts: 0
     tx30_wake: 0
     tx30_cqe_err: 0
     tx31_packets: 4304457
     tx31_bytes: 275959065
     tx31_tso_packets: 26
     tx31_tso_bytes: 61354
     tx31_tso_inner_packets: 0
     tx31_tso_inner_bytes: 0
     tx31_csum_partial: 456472
     tx31_csum_partial_inner: 0
     tx31_added_vlan_packets: 0
     tx31_nop: 1089455
     tx31_mpwqe_blks: 3886469
     tx31_mpwqe_pkts: 3886668
     tx31_tls_encrypted_packets: 0
     tx31_tls_encrypted_bytes: 0
     tx31_tls_ooo: 0
     tx31_tls_dump_packets: 0
     tx31_tls_dump_bytes: 0
     tx31_tls_resync_bytes: 0
     tx31_tls_skip_no_sync_data: 0
     tx31_tls_drop_no_sync_data: 0
     tx31_tls_drop_bypass_req: 0
     tx31_csum_none: 3847959
     tx31_stopped: 0
     tx31_dropped: 0
     tx31_xmit_more: 199
     tx31_recover: 0
     tx31_cqes: 4304232
     tx31_cqe_compress_blks: 0
     tx31_cqe_compress_pkts: 0
     tx31_wake: 0
     tx31_cqe_err: 0
     tx0_xdp_xmit: 0
     tx0_xdp_mpwqe: 0
     tx0_xdp_inlnw: 0
     tx0_xdp_nops: 0
     tx0_xdp_full: 0
     tx0_xdp_err: 0
     tx0_xdp_cqes: 0
     tx1_xdp_xmit: 0
     tx1_xdp_mpwqe: 0
     tx1_xdp_inlnw: 0
     tx1_xdp_nops: 0
     tx1_xdp_full: 0
     tx1_xdp_err: 0
     tx1_xdp_cqes: 0
     tx2_xdp_xmit: 0
     tx2_xdp_mpwqe: 0
     tx2_xdp_inlnw: 0
     tx2_xdp_nops: 0
     tx2_xdp_full: 0
     tx2_xdp_err: 0
     tx2_xdp_cqes: 0
     tx3_xdp_xmit: 0
     tx3_xdp_mpwqe: 0
     tx3_xdp_inlnw: 0
     tx3_xdp_nops: 0
     tx3_xdp_full: 0
     tx3_xdp_err: 0
     tx3_xdp_cqes: 0
     tx4_xdp_xmit: 0
     tx4_xdp_mpwqe: 0
     tx4_xdp_inlnw: 0
     tx4_xdp_nops: 0
     tx4_xdp_full: 0
     tx4_xdp_err: 0
     tx4_xdp_cqes: 0
     tx5_xdp_xmit: 0
     tx5_xdp_mpwqe: 0
     tx5_xdp_inlnw: 0
     tx5_xdp_nops: 0
     tx5_xdp_full: 0
     tx5_xdp_err: 0
     tx5_xdp_cqes: 0
     tx6_xdp_xmit: 0
     tx6_xdp_mpwqe: 0
     tx6_xdp_inlnw: 0
     tx6_xdp_nops: 0
     tx6_xdp_full: 0
     tx6_xdp_err: 0
     tx6_xdp_cqes: 0
     tx7_xdp_xmit: 0
     tx7_xdp_mpwqe: 0
     tx7_xdp_inlnw: 0
     tx7_xdp_nops: 0
     tx7_xdp_full: 0
     tx7_xdp_err: 0
     tx7_xdp_cqes: 0
     tx8_xdp_xmit: 0
     tx8_xdp_mpwqe: 0
     tx8_xdp_inlnw: 0
     tx8_xdp_nops: 0
     tx8_xdp_full: 0
     tx8_xdp_err: 0
     tx8_xdp_cqes: 0
     tx9_xdp_xmit: 0
     tx9_xdp_mpwqe: 0
     tx9_xdp_inlnw: 0
     tx9_xdp_nops: 0
     tx9_xdp_full: 0
     tx9_xdp_err: 0
     tx9_xdp_cqes: 0
     tx10_xdp_xmit: 0
     tx10_xdp_mpwqe: 0
     tx10_xdp_inlnw: 0
     tx10_xdp_nops: 0
     tx10_xdp_full: 0
     tx10_xdp_err: 0
     tx10_xdp_cqes: 0
     tx11_xdp_xmit: 0
     tx11_xdp_mpwqe: 0
     tx11_xdp_inlnw: 0
     tx11_xdp_nops: 0
     tx11_xdp_full: 0
     tx11_xdp_err: 0
     tx11_xdp_cqes: 0
     tx12_xdp_xmit: 0
     tx12_xdp_mpwqe: 0
     tx12_xdp_inlnw: 0
     tx12_xdp_nops: 0
     tx12_xdp_full: 0
     tx12_xdp_err: 0
     tx12_xdp_cqes: 0
     tx13_xdp_xmit: 0
     tx13_xdp_mpwqe: 0
     tx13_xdp_inlnw: 0
     tx13_xdp_nops: 0
     tx13_xdp_full: 0
     tx13_xdp_err: 0
     tx13_xdp_cqes: 0
     tx14_xdp_xmit: 0
     tx14_xdp_mpwqe: 0
     tx14_xdp_inlnw: 0
     tx14_xdp_nops: 0
     tx14_xdp_full: 0
     tx14_xdp_err: 0
     tx14_xdp_cqes: 0
     tx15_xdp_xmit: 0
     tx15_xdp_mpwqe: 0
     tx15_xdp_inlnw: 0
     tx15_xdp_nops: 0
     tx15_xdp_full: 0
     tx15_xdp_err: 0
     tx15_xdp_cqes: 0
     tx16_xdp_xmit: 0
     tx16_xdp_mpwqe: 0
     tx16_xdp_inlnw: 0
     tx16_xdp_nops: 0
     tx16_xdp_full: 0
     tx16_xdp_err: 0
     tx16_xdp_cqes: 0
     tx17_xdp_xmit: 0
     tx17_xdp_mpwqe: 0
     tx17_xdp_inlnw: 0
     tx17_xdp_nops: 0
     tx17_xdp_full: 0
     tx17_xdp_err: 0
     tx17_xdp_cqes: 0
     tx18_xdp_xmit: 0
     tx18_xdp_mpwqe: 0
     tx18_xdp_inlnw: 0
     tx18_xdp_nops: 0
     tx18_xdp_full: 0
     tx18_xdp_err: 0
     tx18_xdp_cqes: 0
     tx19_xdp_xmit: 0
     tx19_xdp_mpwqe: 0
     tx19_xdp_inlnw: 0
     tx19_xdp_nops: 0
     tx19_xdp_full: 0
     tx19_xdp_err: 0
     tx19_xdp_cqes: 0
     tx20_xdp_xmit: 0
     tx20_xdp_mpwqe: 0
     tx20_xdp_inlnw: 0
     tx20_xdp_nops: 0
     tx20_xdp_full: 0
     tx20_xdp_err: 0
     tx20_xdp_cqes: 0
     tx21_xdp_xmit: 0
     tx21_xdp_mpwqe: 0
     tx21_xdp_inlnw: 0
     tx21_xdp_nops: 0
     tx21_xdp_full: 0
     tx21_xdp_err: 0
     tx21_xdp_cqes: 0
     tx22_xdp_xmit: 0
     tx22_xdp_mpwqe: 0
     tx22_xdp_inlnw: 0
     tx22_xdp_nops: 0
     tx22_xdp_full: 0
     tx22_xdp_err: 0
     tx22_xdp_cqes: 0
     tx23_xdp_xmit: 0
     tx23_xdp_mpwqe: 0
     tx23_xdp_inlnw: 0
     tx23_xdp_nops: 0
     tx23_xdp_full: 0
     tx23_xdp_err: 0
     tx23_xdp_cqes: 0
     tx24_xdp_xmit: 0
     tx24_xdp_mpwqe: 0
     tx24_xdp_inlnw: 0
     tx24_xdp_nops: 0
     tx24_xdp_full: 0
     tx24_xdp_err: 0
     tx24_xdp_cqes: 0
     tx25_xdp_xmit: 0
     tx25_xdp_mpwqe: 0
     tx25_xdp_inlnw: 0
     tx25_xdp_nops: 0
     tx25_xdp_full: 0
     tx25_xdp_err: 0
     tx25_xdp_cqes: 0
     tx26_xdp_xmit: 0
     tx26_xdp_mpwqe: 0
     tx26_xdp_inlnw: 0
     tx26_xdp_nops: 0
     tx26_xdp_full: 0
     tx26_xdp_err: 0
     tx26_xdp_cqes: 0
     tx27_xdp_xmit: 0
     tx27_xdp_mpwqe: 0
     tx27_xdp_inlnw: 0
     tx27_xdp_nops: 0
     tx27_xdp_full: 0
     tx27_xdp_err: 0
     tx27_xdp_cqes: 0
     tx28_xdp_xmit: 0
     tx28_xdp_mpwqe: 0
     tx28_xdp_inlnw: 0
     tx28_xdp_nops: 0
     tx28_xdp_full: 0
     tx28_xdp_err: 0
     tx28_xdp_cqes: 0
     tx29_xdp_xmit: 0
     tx29_xdp_mpwqe: 0
     tx29_xdp_inlnw: 0
     tx29_xdp_nops: 0
     tx29_xdp_full: 0
     tx29_xdp_err: 0
     tx29_xdp_cqes: 0
     tx30_xdp_xmit: 0
     tx30_xdp_mpwqe: 0
     tx30_xdp_inlnw: 0
     tx30_xdp_nops: 0
     tx30_xdp_full: 0
     tx30_xdp_err: 0
     tx30_xdp_cqes: 0
     tx31_xdp_xmit: 0
     tx31_xdp_mpwqe: 0
     tx31_xdp_inlnw: 0
     tx31_xdp_nops: 0
     tx31_xdp_full: 0
     tx31_xdp_err: 0
     tx31_xdp_cqes: 0
